monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,region,Cooking Allowed,Sauna,Gymnasium,Multipurpose hall,Minimart,Internet,Squash Court,Jogging Track,Club house,Washing Machine,Security,Barbeque area,Lift,Air-Cond,Playground,Swimming Pool,Tennis Court,Near KTM/LRT,location_bin
1300.0,Sentul,Apartment,3,1.0,2.0,1000,0,Kuala Lumpur,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,4
2000.0,Titiwangsa,Condominium,2,0.0,1.0,600,2,Kuala Lumpur,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,6
1400.0,Kuchai Lama,Condominium,3,1.0,2.0,1200,1,Kuala Lumpur,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,4
1850.0,Setapak,Condominium,3,2.0,2.0,850,2,Kuala Lumpur,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,4
1200.0,Sentul,Service Residence,2,1.0,1.0,661,0,Kuala Lumpur,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,4
1500.0,Jalan Ipoh,Condominium,3,2.0,2.0,1037,1,Kuala Lumpur,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,5
2000.0,Titiwangsa,Condominium,2,0.0,1.0,600,2,Kuala Lumpur,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,6
1500.0,Jalan Ipoh,Condominium,3,1.0,2.0,1272,1,Kuala Lumpur,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,5
1500.0,Pantai,Apartment,3,1.0,2.0,810,1,Kuala Lumpur,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,4
1600.0,Bukit Jalil,Apartment,3,1.0,2.0,850,2,Kuala Lumpur,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,3
1700.0,Setapak,Condominium,3,1.0,2.0,1100,1,Kuala Lumpur,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,4
1650.0,Setapak,Condominium,1,1.0,1.0,689,2,Kuala Lumpur,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,4
1000.0,Setapak,Apartment,3,0.0,2.0,700,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1400.0,Desa Pandan,Apartment,3,1.0,2.0,1000,2,Kuala Lumpur,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5
2150.0,Kepong,Service Residence,3,2.0,2.0,960,2,Kuala Lumpur,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,3
1900.0,Sungai Besi,Condominium,3,1.0,2.0,840,2,Kuala Lumpur,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,4
1900.0,Setapak,Apartment,3,1.0,2.0,928,1,Kuala Lumpur,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,4
1200.0,OUG,Service Residence,3,1.0,2.0,950,1,Kuala Lumpur,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,3
1500.0,Kepong,Service Residence,3,2.0,2.0,1136,1,Kuala Lumpur,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,3
1600.0,Sentul,Condominium,3,1.0,2.0,1300,2,Kuala Lumpur,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,4
1500.0,Cheras,Condominium,3,2.0,2.0,947,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1100.0,Cheras,Condominium,3,1.0,2.0,800,0,Kuala Lumpur,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,3
2600.0,Sentul,Condominium,3,2.0,3.0,1186,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
1550.0,Cheras,Condominium,3,1.0,2.0,1140,1,Kuala Lumpur,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3
1600.0,Kepong,Service Residence,3,1.0,2.0,916,1,Kuala Lumpur,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,3
1300.0,Cheras,Apartment,3,2.0,2.0,700,2,Kuala Lumpur,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,3
1700.0,Old Klang Road,Condominium,4,2.0,2.0,1341,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
1900.0,Jalan Ipoh,Service Residence,2,1.0,1.0,611,1,Kuala Lumpur,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,5
1650.0,Sentul,Condominium,3,2.0,2.0,850,1,Kuala Lumpur,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,4
2000.0,Old Klang Road,Condominium,2,1.0,2.0,892,2,Kuala Lumpur,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,5
2000.0,Bukit Jalil,Condominium,3,1.0,2.0,1100,1,Kuala Lumpur,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,3
1200.0,Cheras,Condominium,3,1.0,2.0,920,1,Kuala Lumpur,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,3
1800.0,Setapak,Condominium,3,1.0,2.0,1076,2,Kuala Lumpur,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,4
1800.0,Setapak,Condominium,3,1.0,2.0,850,2,Kuala Lumpur,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,4
1100.0,Kepong,Apartment,3,2.0,2.0,800,0,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1300.0,Cheras,Service Residence,2,1.0,2.0,650,1,Kuala Lumpur,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,3
850.0,Bandar Tasik Selatan,Apartment,2,0.0,2.0,700,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000.0,Kepong,Apartment,3,1.0,2.0,850,1,Kuala Lumpur,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,3
1400.0,Kepong,Apartment,3,1.0,2.0,800,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3
1700.0,KL City,Service Residence,1,1.0,1.0,550,2,Kuala Lumpur,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,6
2800.0,Taman Melawati,Condominium,3,2.0,2.0,850,2,Kuala Lumpur,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,6
1000.0,Setapak,Apartment,3,1.0,1.0,653,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,4
1700.0,Taman Desa,Condominium,3,1.0,2.0,910,2,Kuala Lumpur,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,4
1200.0,Kepong,Apartment,3,1.0,2.0,800,0,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
2000.0,Setapak,Apartment,4,2.0,2.0,960,2,Kuala Lumpur,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,4
1600.0,Sentul,Service Residence,3,1.0,2.0,948,1,Kuala Lumpur,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,4
2500.0,Setapak,Service Residence,3,1.0,2.0,1100,1,Kuala Lumpur,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,4
1500.0,Cheras,Service Residence,4,1.0,2.0,1200,1,Kuala Lumpur,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,3
1599.0,Setapak,Apartment,3,1.0,2.0,900,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
800.0,Kepong,Apartment,3,1.0,2.0,850,0,Kuala Lumpur,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,3
2200.0,Sungai Besi,Service Residence,2,1.0,2.0,888,2,Kuala Lumpur,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,4
900.0,Cheras,Flat,2,0.0,1.0,560,0,Kuala Lumpur,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1200.0,Cheras,Condominium,3,1.0,2.0,865,1,Kuala Lumpur,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,3
1800.0,Gombak,Service Residence,4,1.0,2.0,918,2,Kuala Lumpur,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4
1500.0,Jalan Kuching,Service Residence,3,1.0,2.0,879,1,Kuala Lumpur,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,5
2400.0,Cheras,Condominium,3,2.0,2.0,850,2,Kuala Lumpur,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,3
1800.0,Sentul,Service Residence,3,1.0,2.0,850,2,Kuala Lumpur,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,4
1200.0,OUG,Condominium,3,1.0,2.0,950,1,Kuala Lumpur,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,3
1250.0,Old Klang Road,Apartment,3,1.0,2.0,950,1,Kuala Lumpur,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,5
2200.0,Kepong,Condominium,3,2.0,2.0,1100,2,Kuala Lumpur,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,3
2300.0,Sentul,Service Residence,2,1.0,1.0,646,2,Kuala Lumpur,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,4
1300.0,Bangsar South,Apartment,2,0.0,2.0,600,0,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1500.0,Old Klang Road,Service Residence,3,1.0,2.0,807,1,Kuala Lumpur,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,5
1500.0,Ampang,Service Residence,1,1.0,1.0,550,2,Kuala Lumpur,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,3
1600.0,Setapak,Condominium,3,1.0,2.0,800,1,Kuala Lumpur,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,4
2000.0,Cheras,Condominium,3,2.0,2.0,1018,2,Kuala Lumpur,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,3
1400.0,Jalan Kuching,Others,1,1.0,1.0,563,2,Kuala Lumpur,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,5
700.0,Kepong,Apartment,3,1.0,2.0,650,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
1500.0,Sentul,Service Residence,3,1.0,2.0,819,1,Kuala Lumpur,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,4
1900.0,Jalan Kuching,Condominium,3,1.0,2.0,1100,2,Kuala Lumpur,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,5
1300.0,Cheras,Condominium,3,1.0,2.0,1152,1,Kuala Lumpur,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,3
2200.0,Desa ParkCity,Condominium,3,0.0,2.0,862,2,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6
2000.0,Setapak,Condominium,3,1.0,2.0,1066,2,Kuala Lumpur,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4
1200.0,Jalan Kuching,Studio,1,1.0,1.0,563,1,Kuala Lumpur,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,5
1500.0,Jalan Kuching,Others,1,1.0,1.0,563,2,Kuala Lumpur,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,5
1700.0,Keramat,Condominium,4,1.0,2.0,1184,1,Kuala Lumpur,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,5
1800.0,Setapak,Condominium,3,0.0,2.0,1075,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1100.0,Pantai,Apartment,3,2.0,2.0,810,0,Kuala Lumpur,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,4
2100.0,Bangsar,Apartment,3,1.0,2.0,650,2,Kuala Lumpur,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,6
1600.0,Kepong,Service Residence,4,1.0,2.0,960,2,Kuala Lumpur,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,3
1800.0,Cheras,Condominium,3,1.0,2.0,920,1,Kuala Lumpur,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,3
1200.0,Taman Desa,Condominium,3,2.0,2.0,1200,1,Kuala Lumpur,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4
1800.0,Taman Desa,Condominium,2,1.0,2.0,1200,2,Kuala Lumpur,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,4
1350.0,Ampang,Service Residence,1,1.0,1.0,550,1,Kuala Lumpur,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,3
1350.0,Ampang,Service Residence,1,1.0,1.0,540,2,Kuala Lumpur,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,3
1600.0,Cheras,Condominium,3,1.0,2.0,950,1,Kuala Lumpur,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,3
1700.0,Desa ParkCity,Condominium,3,1.0,2.0,862,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,6
1700.0,Sentul,Condominium,3,1.0,2.0,800,2,Kuala Lumpur,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,4
1800.0,Taman Desa,Condominium,3,1.0,2.0,850,2,Kuala Lumpur,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,4
1700.0,Cheras,Condominium,1,2.0,1.0,580,2,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1600.0,Taman Desa,Condominium,3,1.0,2.0,1160,2,Kuala Lumpur,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,4
2100.0,Kepong,Condominium,3,2.0,2.0,1216,2,Kuala Lumpur,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,3
1800.0,Jalan Ipoh,Condominium,3,2.0,2.0,1015,2,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1300.0,Cheras,Apartment,2,1.0,1.0,657,2,Kuala Lumpur,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,3
1500.0,Kepong,Service Residence,3,1.0,2.0,980,1,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
2000.0,Kepong,Apartment,2,2.0,2.0,866,2,Kuala Lumpur,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,3
1550.0,Kepong,Service Residence,3,1.0,2.0,980,1,Kuala Lumpur,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1000.0,Kepong,Apartment,3,0.0,2.0,1000,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2200.0,Bukit Bintang,Condominium,3,1.0,2.0,1280,2,Kuala Lumpur,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,6
1900.0,Jalan Kuching,Service Residence,3,1.0,2.0,805,2,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1300.0,Cheras,Condominium,3,1.0,2.0,755,2,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1500.0,Bukit Jalil,Apartment,3,1.0,2.0,1115,2,Kuala Lumpur,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,3
1000.0,Taman Desa,Apartment,3,1.0,2.0,650,0,Kuala Lumpur,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4
1600.0,Setapak,Condominium,3,1.0,2.0,805,1,Kuala Lumpur,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,4
1500.0,Wangsa Maju,Condominium,4,1.0,2.0,1100,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,4
1100.0,Sentul,Apartment,3,1.0,2.0,838,0,Kuala Lumpur,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,4
2800.0,Cheras,Service Residence,3,1.0,2.0,931,2,Kuala Lumpur,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,3
2450.0,Bukit Jalil,Condominium,3,1.0,2.0,1240,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
1400.0,Setapak,Condominium,3,1.0,2.0,850,1,Kuala Lumpur,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,4
1300.0,Ampang,Apartment,3,1.0,2.0,871,1,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,3
900.0,Kepong,Apartment,3,1.0,2.0,947,0,Kuala Lumpur,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3
2300.0,KLCC,Service Residence,1,1.0,1.0,411,2,Kuala Lumpur,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,6
650.0,Kepong,Apartment,3,1.0,2.0,650,0,Kuala Lumpur,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,3
1850.0,Sentul,Service Residence,3,1.0,2.0,850,1,Kuala Lumpur,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,4
1700.0,KLCC,Service Residence,1,0.0,1.0,450,2,Kuala Lumpur,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,6
700.0,Old Klang Road,Flat,2,0.0,1.0,560,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1400.0,Bukit Jalil,Condominium,3,1.0,2.0,1222,2,Kuala Lumpur,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,3
2700.0,Mont Kiara,Condominium,2,2.0,1.0,821,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6
1300.0,Jalan Ipoh,Condominium,3,1.0,2.0,1275,1,Kuala Lumpur,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,5
1100.0,Sri Hartamas,Service Residence,1,1.0,1.0,410,2,Kuala Lumpur,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,5
2100.0,Kepong,Service Residence,3,2.0,2.0,932,2,Kuala Lumpur,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,3
2300.0,Cheras,Condominium,2,1.0,2.0,893,2,Kuala Lumpur,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,3
1000.0,Jalan Ipoh,Condominium,3,1.0,2.0,869,0,Kuala Lumpur,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,5
800.0,Pandan Jaya,Flat,2,0.0,1.0,480,0,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1800.0,Kepong,Service Residence,3,2.0,2.0,1227,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
600.0,Kepong,Apartment,3,0.0,2.0,650,0,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3
2300.0,Cheras,Condominium,4,2.0,2.0,893,2,Kuala Lumpur,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,3
2500.0,Wangsa Maju,Condominium,4,1.0,2.0,1184,1,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,4
1300.0,Bukit Jalil,Apartment,3,1.0,2.0,850,1,Kuala Lumpur,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,3
1999.0,Setapak,Service Residence,3,1.0,2.0,850,2,Kuala Lumpur,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,4
2300.0,Segambut,Service Residence,2,1.0,2.0,893,2,Kuala Lumpur,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,5
1600.0,Ampang,Apartment,3,1.0,2.0,850,1,Kuala Lumpur,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,3
1600.0,Sungai Besi,Apartment,3,1.0,2.0,1035,2,Kuala Lumpur,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,4
2100.0,Kepong,Condominium,3,2.0,2.0,1100,2,Kuala Lumpur,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,3
1900.0,Ampang Hilir,Condominium,3,1.0,2.0,1421,1,Kuala Lumpur,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,6
2000.0,KLCC,Condominium,1,1.0,1.0,615,2,Kuala Lumpur,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,6
1600.0,Bukit Jalil,Condominium,3,1.0,2.0,1221,2,Kuala Lumpur,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,3
900.0,Keramat,Apartment,4,2.0,2.0,900,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5
2000.0,KLCC,Condominium,1,1.0,1.0,615,2,Kuala Lumpur,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,6
680.0,Cheras,Apartment,3,2.0,1.0,680,0,Kuala Lumpur,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,3
1600.0,Ampang Hilir,Service Residence,1,1.0,1.0,429,2,Kuala Lumpur,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,6
1500.0,Cheras,Condominium,4,1.0,2.0,1307,1,Kuala Lumpur,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,3
2800.0,Jalan Ipoh,Condominium,4,2.0,2.0,1332,2,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1699.0,Old Klang Road,Condominium,3,1.0,2.0,1405,2,Kuala Lumpur,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,5
1900.0,Bangsar South,Condominium,3,1.0,2.0,900,0,Kuala Lumpur,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,5
1800.0,Kuchai Lama,Condominium,3,1.0,2.0,1200,2,Kuala Lumpur,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,4
1000.0,Cheras,Apartment,3,1.0,2.0,700,1,Kuala Lumpur,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,3
1800.0,Taman Desa,Condominium,3,2.0,2.0,921,1,Kuala Lumpur,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,4
1500.0,Sri Petaling,Condominium,3,1.0,2.0,1141,2,Kuala Lumpur,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,4
1499.0,OUG,Service Residence,3,1.0,2.0,950,2,Kuala Lumpur,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,3
1699.0,OUG,Service Residence,3,1.0,2.0,950,2,Kuala Lumpur,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,3
1500.0,Wangsa Maju,Apartment,4,1.0,2.0,1070,1,Kuala Lumpur,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,4
1200.0,Jalan Ipoh,Condominium,3,1.0,2.0,1100,0,Kuala Lumpur,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,5
1600.0,Setapak,Service Residence,3,2.0,1.0,750,2,Kuala Lumpur,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,4
1400.0,Old Klang Road,Condominium,3,1.0,2.0,1200,0,Kuala Lumpur,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,5
1350.0,Kuchai Lama,Apartment,3,1.0,2.0,800,1,Kuala Lumpur,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,4
1699.0,Sungai Besi,Condominium,3,2.0,2.0,1044,1,Kuala Lumpur,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,4
1300.0,Cheras,Condominium,1,2.0,1.0,618,2,Kuala Lumpur,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,3
1400.0,Cheras,Condominium,1,2.0,1.0,558,1,Kuala Lumpur,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,3
1400.0,Sentul,Service Residence,3,1.0,2.0,850,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
1300.0,Sentul,Service Residence,2,1.0,1.0,650,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
1200.0,Sentul,Service Residence,2,1.0,1.0,650,2,Kuala Lumpur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
2200.0,Ampang Hilir,Condominium,3,1.0,2.0,1350,2,Kuala Lumpur,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,6
2800.0,Mont Kiara,Service Residence,1,1.0,1.0,816,2,Kuala Lumpur,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,6
1650.0,Kepong,Service Residence,3,1.0,2.0,1200,1,Kuala Lumpur,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,3
1900.0,Old Klang Road,Service Residence,2,1.0,2.0,750,2,Kuala Lumpur,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,5
1900.0,Bukit Jalil,Condominium,4,1.0,2.0,930,2,Kuala Lumpur,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,3
2000.0,Jalan Sultan Ismail,Service Residence,1,1.0,1.0,755,2,Kuala Lumpur,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,6
1500.0,Jalan Ipoh,Condominium,3,1.0,2.0,1007,1,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,5
1400.0,Bandar Menjalara,Condominium,4,1.0,2.0,1076,1,Kuala Lumpur,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,4
2300.0,Cheras,Service Residence,2,1.0,2.0,686,2,Kuala Lumpur,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3
1500.0,Kepong,Service Residence,4,1.0,2.0,918,2,Kuala Lumpur,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,3
2800.0,Cheras,Condominium,4,2.0,2.0,1000,2,Kuala Lumpur,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,3
1500.0,Bandar Menjalara,Condominium,4,1.0,2.0,918,2,Kuala Lumpur,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,4
900.0,Bandar Tasik Selatan,Flat,3,0.0,2.0,650,2,Kuala Lumpur,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
